E_b_keV,C_45_Rm4_ground_truth,C_45_Rm5_ground_truth,C_45_Rm6_ground_truth,C_45_Rm7_ground_truth,C_45_Rm8_ground_truth,C_45_Rm9_ground_truth,C_45_Rm10_ground_truth,C_45_Rm11_ground_truth,C_45_Rm12_ground_truth,C_45_Rm13_ground_truth,C_45_Rm14_ground_truth,C_45_Rm15_ground_truth,C_45_Rm16_ground_truth,C_45_Rm4_2Dfit,Residual_Rm4,C_45_Rm5_2Dfit,Residual_Rm5,C_45_Rm6_2Dfit,Residual_Rm6,C_45_Rm7_2Dfit,Residual_Rm7,C_45_Rm8_2Dfit,Residual_Rm8,C_45_Rm9_2Dfit,Residual_Rm9,C_45_Rm10_2Dfit,Residual_Rm10,C_45_Rm11_2Dfit,Residual_Rm11,C_45_Rm12_2Dfit,Residual_Rm12,C_45_Rm13_2Dfit,Residual_Rm13,C_45_Rm14_2Dfit,Residual_Rm14,C_45_Rm15_2Dfit,Residual_Rm15,C_45_Rm16_2Dfit,Residual_Rm16
99.0,0.13322730482269923,0.1403853103247484,0.14579543737251685,0.15006205106010342,0.15209086195392693,0.1569198380559289,0.15984139092134383,0.1623942647304625,0.16465021175990124,0.16666256592086465,0.16847196316930252,0.1701100171641714,0.17160176496828547,0.1336661372925563,-0.00043883246985707003,0.14075223661126665,-0.0003669262865182432,0.14613653314713332,-0.0003410957746164678,0.15040440562715504,-0.00034235456705161704,0.1538907064295397,-0.0017998444756127663,0.1568034867619663,0.00011635129396261878,0.15928010573108015,0.0005612851902636884,0.1614155769587874,0.0009786877716751186,0.16327809741197413,0.0013721143479271114,0.16491810959463427,0.0017444563262303814,0.1663738658380393,0.0020980973312632323,0.16767499082849727,0.002435026335674134,0.16884484392630383,0.002756921041981636
100.0,0.13327514745577831,0.14045277675400866,0.14588071478464432,0.150163634347917,0.1522263247568251,0.1570438326347689,0.15997216033097988,0.16253131598411583,0.16479312501290355,0.166810978841483,0.16862555953032055,0.1702685183086175,0.17176492329009985,0.13374255266207002,-0.00046740520629171,0.14084623645690006,-0.00039345970289139665,0.1462449005559012,-0.0003641857712568808,0.15052492063746595,-0.0003612862895489566,0.15402174417094017,-0.0017954194141150681,0.15694380620998838,0.00010002642478051937,0.15942872794860033,0.000543432382379555,0.16157170994491757,0.0009596060391982575,0.16344108719262881,0.0013520378202747374,0.16508740701480326,0.0017235718266797317,0.16654900322023694,0.002076556310083605,0.16785556508527166,0.0024129532233458373,0.16903050403959108,0.0027344192505087683
101.0,0.13328118846469023,0.14047652011378473,0.14592087355034933,0.15021904137935882,0.15229405615827418,0.1571274567635452,0.1600689614667724,0.16264057297622841,0.1649141977337796,0.16694329557349652,0.16876860662210974,0.17042183171144093,0.17192808161191425,0.13381663641783337,-0.0005354479531431422,0.14093790468878317,-0.00046138457499844687,0.14635093635091878,-0.0004300628005694529,0.1506431040340266,-0.00042406265466776727,0.15415045029859029,-0.0018563941403161033,0.15708179404426015,4.566271928505006e-05,0.15957501855237022,0.0004939429144021901,0.16172551131729745,0.0009150616589309601,0.16360174535953315,0.0013124523742464589,0.16525437282122202,0.001688922752274502,0.16672180898868438,0.002046797633425357,0.16803380772829576,0.0023880239831451655,0.16921383253912797,0.002714249072786279
102.0,0.13333507210668122,0.14054562038694626,0.14600362722383328,0.15031419517310837,0.15240551804414237,0.15724277453450997,0.1601924300862135,0.1627716504181694,0.16505241680822175,0.16708824894546417,0.1689199356320782,0.17057921785624508,0.17209123993372863,0.13388838855984642,-0.000553316453165198,0.14102724130691593,-0.00048162091996967193,0.146454640532186,-0.0004510133083527046,0.15075895581683685,-0.0004447606437284757,0.1542768248124901,-0.0018713067683477358,0.1572174502647816,2.5324269728371762e-05,0.15971897754238976,0.00047345254382374913,0.16187698107592702,0.0008946693422423879,0.16376007191268718,0.001292344895534564,0.16541900701389034,0.0016692419315738338,0.1668922831433814,0.002027652488696796,0.16820971875756952,0.002369499098675565,0.16939482942491457,0.0026964105088140566
103.0,0.13333507210668122,0.1405536435467248,0.14601911596425057,0.15033663457554003,0.15242951896117238,0.15727953483323923,0.16023658002626137,0.16282280087284284,0.16511022014859206,0.16715239311116592,0.16899013909271407,0.17065522538840214,0.17217281909463586,0.13395780908810911,-0.000622736981427896,0.1411142463112984,-0.0005606027645735923,0.14655601309970295,-0.0005368971354523799,0.15087247598589681,-0.0005358414103567855,0.15440086771263958,-0.0019713487514672057,0.15735077487155275,-7.124003831351922e-05,0.159860604918659,0.00037597510760237207,0.16202611922080623,0.0007966816520366127,0.16391606685209087,0.001194153296501188,0.1655813095928084,0.0015710835183575245,0.16706042568432816,0.001929713408385908,0.16838329817309297,0.0022719272153091663,0.16957349469695082,0.0025993243976850378
104.0,0.13338895574867218,0.14061766765552736,0.14609207008316472,0.1504175912078214,0.1525245734404833,0.15737202459759925,0.16033295424570007,0.1629227446037732,0.16521346870107775,0.16725872067231556,0.16909935057677472,0.17076715043865423,0.17228730756669977,0.13402489800262152,-0.0006359422539493342,0.14119891970193052,-0.0005812520464031634,0.1466550540534695,-0.0005629839703047979,0.15098366454120646,-0.0005660733333850698,0.15452257899903876,-0.001998005558555449,0.15748176786457355,-0.00010974326697429926,0.1599999006811779,0.0003330535645221788,0.1621729257519352,0.0007498188518380022,0.16406973017774426,0.001143738523333493,0.1657412805579762,0.0015174401143393523,0.16722623661152458,0.0018731139652501394,0.16855454597486608,0.0022126044637881537,0.16974982835523678,0.002537479211462995
105.0,0.13344283939066315,0.14067502224838044,0.1461521486762136,0.15047989434739595,0.15256498176407055,0.157446156747006,0.1604164359840804,0.1630150419202972,0.1653141108257897,0.1673672894560535,0.1692154720393226,0.170890487999327,0.1724175565773574,0.13408965530338363,-0.0006468159127204776,0.1412812614788124,-0.0006062392304319597,0.14675176339348586,-0.0005996147172722677,0.15109252148276583,-0.0006126271353698864,0.15464195867168765,-0.0020769769076171007,0.1576104292438441,-0.00016427249683811929,0.16013686482994655,0.0002795711541338508,0.16231740066931383,0.0006976412509833718,0.16422106188964736,0.0010930489361423434,0.1658989199093936,0.001468369546659909,0.16738971592497073,0.001825756114351873,0.16872346216288894,0.002167025836438047,0.16992383039977246,0.0024937261775849484
106.0,0.1334967230326541,0.14074351150175804,0.14623372277368452,0.1505733392235614,0.15270044456696874,0.15754959210524858,0.1605188177100297,0.1631162615234129,0.16541409614150226,0.16746599322248537,0.16931286444439428,0.17098655167090882,0.172512283130563,0.13415208099039538,-0.0006553579577412705,0.14136127164194387,-0.0006177601401858301,0.1468461411197518,-0.0006124183460672894,0.15119904681057483,-0.000625707587013441,0.15475900673058618,-0.002058562163617439,0.15773675900936426,-0.0001871669041156876,0.1602714973649648,0.0002473203450649164,0.16245954397294213,0.0006567175504707812,0.1643700619878001,0.0010440341537021613,0.16605422764706076,0.0014117655754246061,0.1675508636246665,0.0017620008197277715,0.1688900467371614,0.0020965049337474118,0.17009550083055777,0.0024167823000052213
107.0,0.1334967230326541,0.14075117274981838,0.14624851284215562,0.15059476642096245,0.15271834355594027,0.1575864592727405,0.16056442052174555,0.1631701499157624,0.16547586654624,0.16753528230135512,0.1693893436281825,0.1710699225075021,0.17260227335610825,0.13421217506365685,-0.0007154520310027335,0.1414389501913251,-0.0006877774415067206,0.1469381872322675,-0.0006896743901118885,0.15130324052463356,-0.000708474103671114,0.15487372317573442,-0.0021553796197941455,0.15786075716113418,-0.00027429788839367086,0.1604037982862328,0.00016062223551274735,0.16259935566282008,0.0005707942529423193,0.16451673047220255,0.0009591360740374422,0.16620720377097753,0.0013280785303775855,0.167709679710612,0.0016796639175705175,0.1690542996976836,0.0020156228098185125,0.17026483964759279,0.0023374337085154684
108.0,0.13355060667464513,0.14081911678554265,0.1463290343948765,0.15068668641682204,0.15283041563461428,0.15769504852563945,0.16067873428152715,0.1632897658643927,0.16560042565238275,0.16766447518322372,0.16952290062673633,0.17120760627811482,0.1727438732209862,0.134269937523168,-0.0007193308485228533,0.14151429712695596,-0.000695180341413304,0.14702790173103283,-0.0006988673361563447,0.15140510262494192,-0.0007184162081198819,0.1549861080071323,-0.002155692372518031,0.1579824236991537,-0.00028737517351423714,0.16053376759375043,0.00014496668777672084,0.1627368357389478,0.0005529301254449115,0.16466106734285468,0.0009393583095280711,0.16635784828114406,0.0013066269020796661,0.16786616418280717,0.0016567364439291632,0.16921622104445544,0.001991385233659382,0.17043184685087748,0.0023120263701087163
109.0,0.1335517933013957,0.1408257550594269,0.1463407343098612,0.15070309199816967,0.1528373989522812,0.15772482079118066,0.16071700439054545,0.16333610519553943,0.16565444844626165,0.16772583313524703,0.16959127803283564,0.17128271582398305,0.1728254523818934,0.13432536836892883,-0.0007735750675331443,0.14158731244883654,-0.0007615573894096395,0.14711528461604792,-0.0007745503061867276,0.15150463311150006,-0.0008015411133303896,0.15509616122477998,-0.002258762272498771,0.158101758623423,-0.00037693783224232447,0.16066140528751782,5.559910302763149e-05,0.16287198420132512,0.0004641209942143065,0.16480307259975652,0.0008513758465051313,0.1665061611775602,0.0012196719576868242,0.16802031704125203,0.0015709609915836031,0.16937581077747704,0.0019069050465060078,0.17059652244041187,0.0022289299414815222
110.0,0.1336044903166361,0.14089700164313654,0.1464287467419632,0.15080640918722343,0.15297137017276508,0.1578494850565345,0.1608483372839885,0.1634736175151974,0.16579772400163606,0.1678745130680096,0.16974504939074675,0.17144130302544855,0.1729886107037078,0.1343784676009393,-0.0007739772843032011,0.14165799615696678,-0.0007609945138302432,0.1472003358873126,-0.0007715891453493884,0.15160183198430777,-0.0007954227970843331,0.15520388282867723,-0.00223251265591215,0.15821876193394188,-0.0003692768774073707,0.1607867113675348,6.16259164537003e-05,0.16300480104995216,0.000468816465245242,0.16494274624290797,0.0008549777587280871,0.16665214246022608,0.0012223706077835184,0.16817213828594657,0.0015729111048001787,0.16953306889674824,0.001908234128700309,0.1707588664161959,0.002229744287511909
111.0,0.1336583739586271,0.14095327520098727,0.14648673839283516,0.1508656888572261,0.15302418575007123,0.15791316384144038,0.160915136823148,0.16354330081862267,0.16587009032213673,0.16794938996098513,0.16982228696562862,0.17152076967562235,0.17307018986461498,0.13442923521919953,-0.0007708612605724363,0.1417263482513467,-0.0007730730503594241,0.147283055544827,-0.0007963171519918544,0.15169669924336524,-0.0008310103861391416,0.15530927281882423,-0.0022850870687529945,0.1583334336307105,-0.0004202697892701224,0.16090968583380152,5.450989346483803e-06,0.16313528628482887,0.00040801453379379904,0.1650800882723092,0.0007900020498275429,0.1667957921291416,0.001153597831843517,0.16832162791689076,0.0015006590487378624,0.16968799540226917,0.0018327742733531827,0.17091887877822967,0.0021513110863853047
112.0,0.1336817828681607,0.14099069550272772,0.1465369766405009,0.15092772560896073,0.15310683297566327,0.15799292059540138,0.1610012075140805,0.1636352800170602,0.1659676268483787,0.16805217636096978,0.1699300515705863,0.17163327049719945,0.17318720982215252,0.13447767122370938,-0.0007958883555486684,0.14179236873197631,-0.0008016732292485951,0.1473634435885911,-0.0008264669480902154,0.15178923488867235,-0.0008615092797116253,0.15541233119522088,-0.0023054982195576113,0.1584457737137288,-0.00045285311832743425,0.16103032868631792,-2.912117223741184e-05,0.1632634399059553,0.0003718401111049152,0.16521509868796003,0.0007525281604186806,0.16693711018430685,0.0011150661766629322,0.1684687859340847,0.0014612656365015908,0.16984059029403978,0.0017926802031596745,0.17107655952651307,0.002110650295639449
113.0,0.13371225760061808,0.141025952289961,0.1465763971228262,0.15097084639160274,0.15314324114641215,0.15804596214804323,0.16106041968470008,0.16370030415573916,0.16603814764301628,0.16812791436358276,0.17001075730977067,0.1717187197978904,0.17327720004769778,0.13452377561446896,-0.000811518013850876,0.1418560575988556,-0.000830105308894602,0.14744150001860487,-0.0008651028957786799,0.15187943892022915,-0.0009085925286264063,0.15551305795786718,-0.002369816811455039,0.1585557821829968,-0.000509820034953562,0.161148639925084,-8.822024038390719e-05,0.16338926191333136,0.00031104224240779965,0.1653477774898606,0.0006903701531556783,0.16707609662572176,0.001051817737861005,0.16861361233752825,0.0013971449722424145,0.16999085357206006,0.001727866225830349,0.17123190866104623,0.0020452913866515487
114.0,0.13382002488460004,0.14113506359441577,0.14668574757791217,0.1510797963565773,0.1532422957785614,0.1581562759342912,0.16117257201034738,0.1638140455626346,0.16615327832173588,0.16824427125725883,0.17012820525376937,0.17183714524491714,0.17339650650824376,0.1345675483914782,-0.0007475235068781505,0.1419174148519846,-0.0007823512575688418,0.14751722483486834,-0.0008314772569561757,0.15196731133803568,-0.0008875149814583649,0.15561145310676325,-0.0023691573282018374,0.15866345903851448,-0.0005071831042232633,0.16126461955009977,-9.204753975239344e-05,0.16351275230695717,0.0003012932556774317,0.16547812467801082,0.0006751536437250572,0.16721275145338635,0.001031519803872477,0.16875610712722156,0.001372098126547816,0.17013878523633005,0.0016983600085870854,0.17138492618182902,0.0020115803264147414
115.0,0.13382002488460004,0.14115053649540638,0.1467156180720268,0.1511230714080155,0.15331002718001052,0.15821962800382927,0.16124300024337157,0.16389113486474316,0.1662366642783165,0.16833363127778211,0.17022325163027396,0.1719376196544671,0.173502175611561,0.13460898955473713,-0.0007889646701370878,0.14197644049136326,-0.0008259039959568892,0.14759061803738147,-0.0008749999653546725,0.15205285214209183,-0.0009297807340763187,0.1557075166419089,-0.0023974894618983833,0.15876880428028178,-0.0005491762764525121,0.1613782675613652,-0.0001352673179936259,0.16363391108683262,0.0002572237779105424,0.16560614025241074,0.0006305240259057432,0.16734707466730064,0.0009865566104814705,0.1688962703031645,0.0013269813271094555,0.1702843852868497,0.0016532343676174122,0.1715356120888615,0.0019665635226994993
116.0,0.133873908526591,0.14121218702735586,0.14678398999181347,0.15119738955275852,0.15337775858145963,0.15830835400398524,0.16134019056983626,0.16399627345924905,0.1663493007365483,0.16845336879492814,0.17034973772437376,0.17207053892187837,0.17364124399096537,0.13464809910424574,-0.0007741905776547375,0.14203313451699165,-0.0008209474896357927,0.14766167962614432,-0.0008776896343308527,0.15213606133239774,-0.0009386717796392163,0.15580124856330432,-0.0024234899818446898,0.15887181790829885,-0.0005634639043136103,0.16148958395888036,-0.00014939338904410016,0.16375273825295775,0.00024353520629130654,0.16573182421306035,0.0006174765234879531,0.16747906626746456,0.000974302527463583,0.16903410186535714,0.0013156358590166173,0.17042765372361907,0.0016428851982593085,0.17168396638214367,0.0019572776088216948
117.0,0.133927792168582,0.14127052865216763,0.14684597405380645,0.15126245325150744,0.1534454899829087,0.15837843848598024,0.16141237995410615,0.1640703669592405,0.1664251325579994,0.16853079971710896,0.17042864918258083,0.17215082872615026,0.17372282315187254,0.13468487704000406,-0.0007570848714220646,0.14208749692886966,-0.0008169682767020237,0.1477304096011568,-0.0008844355473503485,0.15221693890895324,-0.0009544856574457972,0.1558926488709494,-0.0024471588880407014,0.15897249992256554,-0.0005940614365853025,0.16159856874264514,-0.0001861887885389879,0.16386923380533258,0.00020113315390790643,0.16585517655995963,0.0005699559980397728,0.16760872625387827,0.0009220734632306993,0.16916960181379948,0.001259047368781352,0.17056859054663803,0.0015822381795122242,0.17182998906167551,0.0018928340901970264
118.0,0.133927792168582,0.14128793801585812,0.1468795828965162,0.15131114425713532,0.15351322138435777,0.15845270008035114,0.16149743942034667,0.16416562469734325,0.16653005759178693,0.16864491871082218,0.17055153753349983,0.17228210333287838,0.1738621365137421,0.13471932336201203,-0.000791531193430034,0.1421395277269974,-0.0008515897111392723,0.147796807962419,-0.0009172250659028047,0.15229548487175848,-0.0009843406146231581,0.1559817175648442,-0.002468496180486418,0.15907085032308196,-0.0006181502427308194,0.16170522191265965,-0.00020778249231298562,0.16398339774395707,0.0001822269533861831,0.16597619729310858,0.0005538602986783492,0.16773605462654156,0.0009088640842806195,0.16930277014849146,0.0012487673850083703,0.17070719575590676,0.0015749075769716236,0.17197368012745703,0.00188845638628507
119.0,0.13398167581057296,0.1413467637563449,0.14694250154565797,0.15137756194443172,0.15358095278580686,0.15852551194355435,0.16157328661292056,0.16424426030633327,0.16661127418253974,0.16872853937630045,0.17063740948531053,0.1723700931864448,0.17395212673928737,0.1347514380702697,-0.0007697622596967435,0.14218922691137478,-0.0008424631550298933,0.14786087470993087,-0.0009183731642729009,0.1523716992208134,-0.0009941372763816736,0.15606845464498859,-0.002487501859181729,0.15916686910984804,-0.0006413571662936823,0.16180954346892382,-0.00023625685600325852,0.16409523006883128,0.00014903023750198474,0.16609488641250725,0.0005163877700324893,0.16786105138545462,0.0008674879908458222,0.16943360686943318,0.001203802615877353,0.17084346935142514,0.0015266238350196693,0.17211503957948826,0.0018370871597991056
120.0,0.13398167581057296,0.14136392401196962,0.14697562948430085,0.15142555623750606,0.15364868418725594,0.15859837012817735,0.161656463905956,0.1643371808427183,0.16671342841270598,0.1688394733564722,0.17075671622301603,0.17249740563188543,0.17408711207760527,0.13478122116477706,-0.0007995453542040953,0.1422365944820019,-0.0008726704700322829,0.14792260984369246,-0.0009469803593916137,0.15244558195611801,-0.0010200257186119555,0.15615286011138274,-0.0025041759241268002,0.15926055628286384,-0.0006621861546864949,0.1619115334114377,-0.0002550695054817087,0.16420473077995515,0.00013245006276316196,0.1662112439181556,0.0005021844945503895,0.16798371653061728,0.0008557568258549253,0.16956211197662455,0.0011946042463914786,0.17097741133319325,0.0015199942986921788,0.1722540674177692,0.0018330446598360806
121.0,0.13398167581057296,0.14137582479730013,0.14699860399557008,0.151458840693837,0.15371641558870505,0.1586415978315188,0.16169990248547444,0.1643807555541578,0.16675708209094364,0.1688831614847034,0.17080040361759086,0.17254106414372805,0.17413071895640853,0.1348086726455341,-0.0008269968349611245,0.14228163043887865,-0.0009058056415785221,0.14798201336370367,-0.0009834093681335976,0.15251713307767228,-0.0010582923838352853,0.15623493396402652,-0.0025185183753214657,0.15935191184212924,-0.0007103140106104466,0.16201119174020123,-0.0003112892547267876,0.16431189987732872,6.885567682907157e-05,0.16632526981005358,0.00043181228089006485,0.16810405006202966,0.0007791114226737283,0.1696882854700656,0.001112118147525265,0.17110902170121098,0.001432042442517073,0.17239076364229977,0.0017399553141087543
122.0,0.13398167581057296,0.14138261651720638,0.14701171543663802,0.1514778359700606,0.15373153481044993,0.15867454382879953,0.16174084301775202,0.16442927993723955,0.16681282188302068,0.16894578484210565,0.17086961035679216,0.17261658152503576,0.1742122981173157,0.13483379251254082,-0.0008521167019678588,0.14232433478200512,-0.0009417182647987465,0.14803908526996462,-0.0010273698333266024,0.15258635258547626,-0.0011085166154156667,0.15631467620292006,-0.002583141392470123,0.1594409357876444,-0.0007663919588448698,0.16210851845521448,-0.0003676754374624669,0.16441673736095197,1.254257628757749e-05,0.1664369640882013,0.0003758577948193842,0.16822205197969173,0.0007237328624139228,0.16981212734975634,0.0010574830070358143,0.17123830045547844,0.0013782810695573133,0.17252512825308006,0.0016871698642356436
123.0,0.13398167581057296,0.14139460660542844,0.14703486234747834,0.15151137019126926,0.15378414699015414,0.15872359141921788,0.16179533166069343,0.16448888995078081,0.166877272684305,0.16901482810019197,0.17094302462998812,0.17269416801641735,0.17429387727822293,0.13485658076579718,-0.000874904955224215,0.14236470751138125,-0.0009701009059528143,0.1480938255624752,-0.0010589632149968498,0.15265324047952988,-0.0011418702882606269,0.1563920868280632,-0.0026079398379090513,0.1595276281194092,-0.0008040367001913296,0.16220351355647739,-0.0004081818957839545,0.16451924323082487,-3.0353280044054243e-05,0.16654632675259867,0.00033094593170632236,0.1683377222836035,0.0006771058165884747,0.16993363761569677,0.0010093870142913464,0.17136524759599553,0.0013289204204218197,0.17265716125010996,0.0016367160281129667
124.0,0.13398167581057296,0.14140869296152464,0.14706205611140954,0.15155076731434342,0.15385187839160322,0.15877913205714012,0.1618552836466331,0.16455297029993224,0.16694523624337088,0.1690864602151545,0.17101813561219095,0.17277258888672564,0.1743754564391301,0.1348770374053033,-0.0008953615947303317,0.14240274862700708,-0.0009940556654824406,0.14814623424123552,-0.0010841781298259745,0.15271779675983324,-0.0011670294454898256,0.15646716583945608,-0.00261528744785286,0.15961198883742372,-0.0008328567802836084,0.16229617704399,-0.00044089339735689514,0.1646194174869475,-6.644718701526164e-05,0.16665335780324575,0.0002918784401251262,0.1684510609737649,0.0006353992413896115,0.17005281626788687,0.0009653193443040775,0.17148986312276238,0.001282725763963266,0.17278686263338963,0.0015885938057404736
125.0,0.13398167581057296,0.14141338841355672,0.1470711206993866,0.15156389968870151,0.15385187839160322,0.15880558500691688,0.16189076083591242,0.1645970243474038,0.16699746327766635,0.16914649471568047,0.1710856456423854,0.17284727188910673,0.1744570356000373,0.13489516243105903,-0.0009134866204860703,0.1424384581288826,-0.0010250697153258714,0.1481963113062455,-0.0011251906068588946,0.15278002142638625,-0.0012161217376847333,0.15653991323709862,-0.0026880348454954017,0.15969401794168792,-0.0008884329347710329,0.16238650891775228,-0.0004957480818398585,0.16471726012931978,-0.00012023578191597273,0.16675805724014248,0.00023940603752387046,0.168562068050176,0.0005844266655044561,0.17016966330632669,0.0009159823360587183,0.17161214703577884,0.0012351248533278847,0.17291423240291892,0.0015428031971183864
126.0,0.13398167581057296,0.14142624802993287,0.1470959462376301,0.15159986583108753,0.1539196097930523,0.1588542145138164,0.16194144400663502,0.16464959508054916,0.16705178193588024,0.1692024421413164,0.17114311886895184,0.1729061809840181,0.17451730128647325,0.1349109558430645,-0.0009292800324915418,0.14247183601700777,-0.0010455879870749085,0.14824405675750513,-0.0011481105198750396,0.15283991447918896,-0.0012400486481014272,0.1566103290209908,-0.0026907192279385095,0.15977371543220178,-0.0009195009183853853,0.16247450917776424,-0.0005330651711292211,0.1648127711579418,-0.00016317607739263496,0.16686042506328896,0.00019135687259128065,0.16867074351283684,0.0005316986284795711,0.17028417873101617,0.0008589401379356654,0.17173209933504502,0.001174081648973091,0.17303927055869794,0.0014780307277753035
127.0,0.13398167581057296,0.14143538042562684,0.1471135763621941,0.15162540757621037,0.15397662892079877,0.15888561287780245,0.1619713167297514,0.16467796367524679,0.1670786745017291,0.1692278901877413,0.17116715542402675,0.1729288394530354,0.17453861476094448,0.13492441764131963,-0.0009427418307466628,0.14250288229138267,-0.0010675018657558266,0.1482894705950145,-0.0011758942328203847,0.15289747591824135,-0.0012720683420309742,0.15667841319113276,-0.00270178427033399,0.15985108130896536,-0.000965468431162908,0.1625601778240259,-0.000588861094274501,0.1649059505728134,-0.00022798689756661772,0.16696046127268505,0.00011821322904406739,0.1687770873617473,0.00045080282599399557,0.1703963625419553,0.000770792882071436,0.1718497200205609,0.0010791194324744902,0.17316197710072662,0.0013766376602178665
128.0,0.13398167581057296,0.1414415611257492,0.147125508227249,0.15164269393484986,0.15398734119450141,0.15891666628276144,0.16201066480779183,0.1647251850457067,0.1671333903957981,0.16928975894560558,0.1712358676067911,0.1730041136297233,0.1746201939218517,0.13493554782582445,-0.000953872015251489,0.1425315969520072,-0.0010900358262579957,0.1483325528187735,-0.0012070445915244865,0.15295270574354342,-0.0013100118086935564,0.1567441657475243,-0.0027568245530228963,0.15992611557197856,-0.001009449289217118,0.16264351485653722,-0.000632850048745387,0.1649967983739348,-0.0002716133282280875,0.1670581658683309,7.522452746722141e-05,0.16888109959690747,0.00040865934869810383,0.17050621473914418,0.0007296528676469238,0.17196500909232643,0.0010391045373968621,0.17328235202900502,0.0013378418928466917
129.0,0.13398167581057296,0.14145564748184541,0.14715270199118022,0.15168209105792405,0.1540550725959505,0.1589722069206837,0.16207061679373153,0.16478926539485816,0.16720135395486402,0.16936139106056813,0.17131097858899394,0.17308253450003153,0.17470177308275892,0.13494434639657896,-0.0009626705860059925,0.14255797999888148,-0.0011023325170360643,0.14837330342878224,-0.0012206014376020258,0.1530056039550952,-0.0013235128971711418,0.15680758669016565,-0.002752514094215147,0.1599988182212415,-0.0010266113005578115,0.16272452027529827,-0.0006539034815667422,0.1650853145613058,-0.00029604916644762613,0.16715353885022638,4.7815104637638495e-05,0.1689827802183173,0.0003786108422508261,0.1706137353225827,0.0006972432664112405,0.1720779665503417,0.0010045679496898385,0.17340039534353308,0.0013013777392258397
130.0,0.13398167581057296,0.14146973383794162,0.14717989575511142,0.15172148818099823,0.15412280399739958,0.15902774755860594,0.16213056877967122,0.16485334574400964,0.16726931751392987,0.16943302317553066,0.17138608957119683,0.17316095537033982,0.1747833522436661,0.13495081335358314,-0.0009691375430101734,0.1425820314320054,-0.0011122975940637825,0.14841172242504064,-0.0012318266699292146,0.1530561705528966,-0.001334682371898377,0.1568686760190566,-0.00274587202165702,0.16006918925675412,-0.0010414416981481822,0.16280319408030897,-0.000672625300637747,0.16517149913492657,-0.0003181533909169254,0.16724658021837152,2.2737295558350468e-05,0.1690821292259769,0.00035089394955375997,0.17071892429227092,0.0006671652789259075,0.1721885923946066,0.0009723629757332208,0.1735161070443108,0.0012672451993552825
131.0,0.13398167581057296,0.1414744292899737,0.14718896034308848,0.15173462055535625,0.15412280399739958,0.15905420050838273,0.1621660459689505,0.16489739979148113,0.16732154454822534,0.16949305767605666,0.17145359960139123,0.17323563837272085,0.17486493140457327,0.13495494869683705,-0.0009732728862640871,0.14260375125137903,-0.001129321961405333,0.14844780980754874,-0.0012588494644602544,0.15310440553694776,-0.0013697849815915153,0.15692743373419726,-0.0028046297367976813,0.16013722867851643,-0.0010830281701336986,0.16287953627156937,-0.0007134903026188577,0.16525535209479691,-0.00035795230331578387,0.16733728997276642,-1.574542454108041e-05,0.1691791466198861,0.00031391105617056825,0.17082178164820883,0.0006318179531824009,0.17229688662512121,0.0009387517475996365,0.17362948713133824,0.0012354442732350202
132.0,0.13398167581057296,0.14148851564606993,0.1472161541070197,0.15177401767843046,0.15419053539884864,0.15910974114630502,0.1622259979548902,0.1649614801406326,0.16738950810729125,0.1695646897910192,0.17152871058359406,0.17331405924302912,0.17494651056548047,0.13495675242634061,-0.0009750766157676505,0.1426231394570023,-0.001134623810932378,0.14848156557630648,-0.001265411469286798,0.15315030890724854,-0.0013762912288180773,0.15698385983558757,-0.0027933244367389365,0.1602029364865284,-0.0010931953402233685,0.16295354684907942,-0.0007275488941892172,0.16533687344091705,-0.00037539330028443785,0.16742566811341097,-3.616000611972314e-05,0.169273832400045,0.00029085739097420293,0.1709223073903964,0.0006064031931976577,0.17240284924188548,0.0009112100011436364,0.17374053560461536,0.0012059749608651082
133.0,0.13398167581057296,0.14148959668107228,0.1472182410491966,0.1517770411480024,0.15419833230692337,0.1591130895788743,0.1622288153739252,0.16496378547065582,0.16739131961915169,0.16956602485174013,0.1715295855680595,0.17331448952812586,0.17494651056548047,0.13495622454209386,-0.0009745487315208912,0.14264019604887532,-0.0011505993678030402,0.14851298973131397,-0.0012947486821173748,0.15319388066379908,-0.0014168395157966862,0.15703795432322765,-0.0028396220163042774,0.16026631268079009,-0.0011532231019157901,0.1630252258128392,-0.0007964104389140136,0.16541606317328678,-0.00045227770263095435,0.16751171464030518,-0.00012039502115349099,0.1693661865664536,0.00019983828528652436,0.1710205015188337,0.0005090840492258109,0.17250648024489945,0.000808009283226413,0.17384925246414215,0.0010972581013383165
134.0,0.13398167581057296,0.14150260200216613,0.14724334787095086,0.15181341480150465,0.15425826680029775,0.15916528178422723,0.1622859499408299,0.16502556048978406,0.1674574716663571,0.16963632190598174,0.1716038215657969,0.17339248011333738,0.17502808972638764,0.13495336504409675,-0.0009716892335237814,0.14265492102699795,-0.001152319024831816,0.14854208227257107,-0.0012987344016202051,0.1532351208065992,-0.0014217060050945585,0.1570897171971173,-0.0028314503968195626,0.16032735726130137,-0.0011620754770741426,0.16309457316284862,-0.0008086232220187173,0.16549292129190624,-0.00046736080212217423,0.16759542955344908,-0.00013795788709197732,0.16945620911911186,0.00018011278686988486,0.17111636403352062,0.0004874575322762753,0.17260777963416307,0.0007847004791743106,0.1739556377099186,0.0010724520164690499
